start
0.105219 -0.0164632
0.0967035 0.000371471
0.00698417 0.0374048
0.0102329 0.0507938
0.0738137 0.139725
0.00353844 0.0491694
0.0247704 0.050121
0.0282979 0.0992795
0.0115785 0.0217187
0.00211108 0.0173214
-0.000186071 0.0251645
0.00928135 0.0295618
0.00698417 0.0374048
0.017879 0.0736501
0.00325966 0.0133999
0.00603262 0.0161728
0.00718118 0.0122513
0.00373544 0.0240159
-0.00228624 0.00785397
0.015303 0.0457236
-0.00113766 0.00393245
0.0016353 0.0067054
0.00603262 0.0161728
0.00211108 0.0173214
0.000962496 0.0212429
0.00143829 0.0318589
-0.00113766 0.00393245
0.0016353 0.0067054
0.0016353 0.0067054
0.00718118 0.0122513
-0.00113766 0.00393245
-0.00391059 0.0011595
0.00603262 0.0161728
0.0104299 0.0256402
0.00488403 0.0200943
0.0143514 0.0244917
0.00278388 0.00278388
0.000486717 0.0106269
0.00555682 0.00555682
0.0120543 0.0323347
0.00880554 0.0189458
-0.00113766 0.00393245
0.00440824 0.00947836
0.00718118 0.0122513
0.0282162 0.0383564
0.0016353 0.0067054
0.00488403 0.0200943
0.00718118 0.0122513
1.09375e-05 1.09375e-05
0.0016353 0.0067054
0.00278388 0.00278388
0.0111027 0.0111027
0.00325966 0.0133999
-0.00113766 0.00393245
0.00555682 0.00555682
0.0104299 0.0256402
0.0111027 0.0111027
0.0016353 0.0067054
0.00278388 0.00278388
0.0016353 0.0067054
0.00555682 0.00555682
0.00718118 0.0122513
1.09375e-05 1.09375e-05
0.00393245 -0.00113766
0.00555682 0.00555682
1.09375e-05 1.09375e-05
0.00440824 0.00947836
1.09375e-05 1.09375e-05
0.00947836 0.00440824
0.026313 -0.00410759
1.09375e-05 1.09375e-05
0.01847 -0.00181045
1.09375e-05 1.09375e-05
0.00555682 0.00555682
0.029086 -0.00133467
1.09375e-05 1.09375e-05
0.026313 -0.00410759
0.0177972 0.0127271
1.09375e-05 1.09375e-05
0.00393245 -0.00113766
0.0341561 -0.00640477
0.00278388 0.00278388
0.0380776 -0.00755334
1.09375e-05 1.09375e-05
0.0958337 0.0400625
1.09375e-05 1.09375e-05
0.00393245 -0.00113766
0.0380776 -0.00755334
1.09375e-05 1.09375e-05
1.09375e-05 1.09375e-05
0.0392262 -0.0114749
0.113144 0.0421627
1.09375e-05 1.09375e-05
0.00393245 -0.00113766
0.0459206 -0.0098505
0.00393245 -0.00113766
0.00278388 0.00278388
1.09375e-05 1.09375e-05
0.0459206 -0.0098505
1.09375e-05 1.09375e-05
0.0196186 -0.00573197
1.09375e-05 1.09375e-05
